video_id,views,likes,comments,crawl_date
rGyNfTN-IaE,1715054,33303,187,2025-11-25T03:46:34.987913+00:00
rJWPMaf95xM,1038194,4369,4,2025-11-25T03:46:34.987916+00:00
rMip7DJgcAI,20581,0,1,2025-11-25T03:46:34.987918+00:00
rMndrFlvurs,32184,183,0,2025-11-25T03:46:34.987921+00:00
rO0zqbEUa-E,25829,373,5,2025-11-25T03:46:34.987923+00:00
rOAgRUPmr8U,1871,52,2,2025-11-25T03:46:34.987925+00:00
rOQmsyGgU3o,1486,26,0,2025-11-25T03:46:34.987928+00:00
rQ-Caw3pjF4,8474,75,2,2025-11-25T03:46:34.987930+00:00
rQKrcfULp2M,20326,89,0,2025-11-25T03:46:34.987933+00:00
rXLzPPTnkAc,33501,146,0,2025-11-25T03:46:34.987935+00:00
rXRxb99gyjM,4622,168,53,2025-11-25T03:46:34.987938+00:00
rY0TC28mdTM,463381,3695,1,2025-11-25T03:46:34.987941+00:00
rZDFGbAoN50,1173,12,2,2025-11-25T03:46:34.987943+00:00
rZOQsbp_T5o,879,7,0,2025-11-25T03:46:34.987946+00:00
rZqrHTPcx7U,1020,5,0,2025-11-25T03:46:34.987948+00:00
r_0KijlUSbU,879,9,2,2025-11-25T03:46:34.987951+00:00
r_H-D7CCm1g,10952,0,1,2025-11-25T03:46:34.987953+00:00
ra6RSTQwjz4,56739,193,0,2025-11-25T03:46:34.987956+00:00
raoeaCbIxOc,115833,121,10,2025-11-25T03:46:34.987958+00:00
rfmknHxnLqg,29370,0,3,2025-11-25T03:46:34.987960+00:00
rh0EK9P2ODc,4491789,72595,43,2025-11-25T03:46:34.987963+00:00
rkuXoJx6A6o,764,3,2,2025-11-25T03:46:34.987965+00:00
rkzTH56Sexc,1126,6,0,2025-11-25T03:46:34.987968+00:00
rl22zmLFaC0,10607,40,0,2025-11-25T03:46:34.987970+00:00
rl483sBxsK0,1398,36,3,2025-11-25T03:46:34.987972+00:00
rpOSGHde-Bw,1874,23,0,2025-11-25T03:46:34.987975+00:00
rpi7mtMXjAw,2105732,27716,188,2025-11-25T03:46:34.987977+00:00
rq5PFACyoiY,5613,0,0,2025-11-25T03:46:34.987979+00:00
rqKuzGFuX1M,9175,62,0,2025-11-25T03:46:34.987982+00:00
rqqZSeVD4h4,1546,150,1,2025-11-25T03:46:35.596079+00:00
rue9GuSNUPc,10425,103,1,2025-11-25T03:46:35.596096+00:00
rxVMigMUJTI,8,2,1,2025-11-25T03:46:35.596099+00:00
rxhg4oSjSBw,674269,0,5,2025-11-25T03:46:35.596102+00:00
ryShoTdcLMI,4273,0,0,2025-11-25T03:46:35.596105+00:00
s-JbNbRtVfU,222085,3114,76,2025-11-25T03:46:35.596108+00:00
s1FjB1DXOdI,35156,195,0,2025-11-25T03:46:35.596111+00:00
s2VUoYvKZ0g,175928,2452,8,2025-11-25T03:46:35.596113+00:00
s2iTKBRDwt4,8514,33,0,2025-11-25T03:46:35.596115+00:00
s3qP8HRRQEY,348407,9936,61,2025-11-25T03:46:35.596118+00:00
s4aI1f9eRsc,29953,414,2,2025-11-25T03:46:35.596120+00:00
s5CtBbRcliI,153896,0,7,2025-11-25T03:46:35.596122+00:00
s7TUIlrlF60,286051,6145,61,2025-11-25T03:46:35.596124+00:00
sBFD9QTK2js,1714931,30218,277,2025-11-25T03:46:35.596127+00:00
sBWNzNJgRKM,11500307,228682,403,2025-11-25T03:46:35.596129+00:00
sD9m-Gyk4c4,4406,212,15,2025-11-25T03:46:35.596132+00:00
sDCmbfIdmAg,1921,27,1,2025-11-25T03:46:35.596134+00:00
sDfAKitFZ0k,2025,113,2,2025-11-25T03:46:35.596137+00:00
sEneJ0-q-gg,33975,0,2,2025-11-25T03:46:35.596139+00:00
sG_TAHxw8M4,42195,797,2,2025-11-25T03:46:35.596141+00:00
sI2VaTdgMJY,3340,95,10,2025-11-25T03:46:35.596144+00:00
sI50gd4w9J0,1446,19,1,2025-11-25T03:46:35.596146+00:00
sIZlrzA9nXU,18019,265,0,2025-11-25T03:46:35.596148+00:00
sIlnb5BBpWg,12567,53,0,2025-11-25T03:46:35.596151+00:00
sJ-nu54txFY,13697,73,36,2025-11-25T03:46:35.596153+00:00
sKPU7JAsY30,368,11,0,2025-11-25T03:46:35.596155+00:00
sOzNEu1JipM,18391,186,8,2025-11-25T03:46:35.596158+00:00
sPot5TjRfhc,4006,71,0,2025-11-25T03:46:35.596160+00:00
sRykUCGqGN4,2397,0,0,2025-11-25T03:46:35.596162+00:00
sSyy2q-J3FA,13720,63,0,2025-11-25T03:46:35.596165+00:00
sUO80O5r5Kk,107,0,0,2025-11-25T03:46:35.596167+00:00
sUpyjYf-IeU,3134,147,2,2025-11-25T03:46:35.596170+00:00
sVK1wOk-TtQ,31372,389,2,2025-11-25T03:46:35.596172+00:00
sVxh7f1QLcM,1687,37,0,2025-11-25T03:46:35.596174+00:00
sWc9cK28Wv8,12653,90,0,2025-11-25T03:46:35.596176+00:00
sWz6q_1GoLw,936,20,0,2025-11-25T03:46:35.596179+00:00
sYRQ0WiUFaI,1845,35,0,2025-11-25T03:46:35.596181+00:00
sZW2TLRpuqY,80730,1022,6,2025-11-25T03:46:35.596184+00:00
sZbjBIXHGrc,3867,112,23,2025-11-25T03:46:35.596186+00:00
s__5SMvpYW0,538,7,0,2025-11-25T03:46:35.596188+00:00
sd0gM4Y0fdg,4021,147,46,2025-11-25T03:46:35.596190+00:00
sd3CPj7gMXg,1196,0,7,2025-11-25T03:46:35.596193+00:00
sgS66qfgjPc,18558,82,3,2025-11-25T03:46:35.596195+00:00
sif3NL_H-zc,1148,40,1,2025-11-25T03:46:35.596197+00:00
sl6NfJPBKT0,217288670,915429,489,2025-11-25T03:46:35.596200+00:00
slTvwozUgxQ,244239,3609,16,2025-11-25T03:46:35.596202+00:00
smUN9eKTh68,2077169,65684,138,2025-11-25T03:46:36.175200+00:00
snqcQlY4wvQ,16,5,1,2025-11-25T03:46:36.175218+00:00
soORW4p_I-8,761,146,10,2025-11-25T03:46:36.175222+00:00
sp2jvveykrs,2100,10,0,2025-11-25T03:46:36.175225+00:00
spKKg6bNLPc,42885,1377,442,2025-11-25T03:46:36.175228+00:00
spajp7FG5rQ,186436,2001,131,2025-11-25T03:46:36.175230+00:00
srNaEjbC1xw,871,25,0,2025-11-25T03:46:36.175232+00:00
ssNI8LX1fF8,4000,40,3,2025-11-25T03:46:36.175235+00:00
svbI75CjlLM,16680,124,3,2025-11-25T03:46:36.175237+00:00
swOlsnzjMrg,2811,23,0,2025-11-25T03:46:36.175239+00:00
sxCWaRl3TOE,11552,76,1,2025-11-25T03:46:36.175242+00:00
sz6mTa4UL9I,2357,36,0,2025-11-25T03:46:36.175244+00:00
szLbvRSxHQY,1474,0,3,2025-11-25T03:46:36.175247+00:00
szp_xnPE6Ag,24534,98,0,2025-11-25T03:46:36.175249+00:00
t-OlCMuACFk,31634,200,0,2025-11-25T03:46:36.175251+00:00
t-fLTz-4IPw,1434,0,1,2025-11-25T03:46:36.175254+00:00
t0LUwvQOiUU,1330239,8428,11,2025-11-25T03:46:36.175256+00:00
t0Y50ACVGmg,1461,32,3,2025-11-25T03:46:36.175259+00:00
t0bxxyKBLl4,129251,4864,240,2025-11-25T03:46:36.175261+00:00
t18ZLJ-4cdw,30469,454,0,2025-11-25T03:46:36.175264+00:00
t5_mu8YMQr0,1008,11,0,2025-11-25T03:46:36.175266+00:00
t5dQtDQeVh4,24837,0,1,2025-11-25T03:46:36.175269+00:00
tAgPSrdIbuU,36926,239,3,2025-11-25T03:46:36.175271+00:00
tB239nZngsk,2972986,35305,287,2025-11-25T03:46:36.175282+00:00
tBTlMW6SRAE,32528,127,0,2025-11-25T03:46:36.175284+00:00
tCF4UErSAZM,42205,852,22,2025-11-25T03:46:36.175287+00:00
tDV3CIJ5c9U,447,3,0,2025-11-25T03:46:36.175289+00:00
tG7xGXP2QHc,11824,219,0,2025-11-25T03:46:36.175291+00:00
tGzlk_HWktE,699,34,0,2025-11-25T03:46:36.175294+00:00
tJTA2FVWaR8,4603,37,2,2025-11-25T03:46:36.175296+00:00
tJizCwWxC-Q,68,0,0,2025-11-25T03:46:36.175298+00:00
tKUnqAFt85w,30319,114,3,2025-11-25T03:46:36.175301+00:00
tKlTOAq-azU,707,13,0,2025-11-25T03:46:36.175303+00:00
tMaVgcFbk0w,4512,25,0,2025-11-25T03:46:36.175305+00:00
tMzbmzcqxpw,3154,41,5,2025-11-25T03:46:36.175308+00:00
tQU8OcVe4Lc,1437,15,0,2025-11-25T03:46:36.175310+00:00
tQbMaihmyWo,22,3,0,2025-11-25T03:46:36.175312+00:00
tRKUOv155D4,157713,354,0,2025-11-25T03:46:36.175315+00:00
tRMRT7Nl7pY,11763,259,2,2025-11-25T03:46:36.175317+00:00
tRWVxbdzKBA,1249,6,0,2025-11-25T03:46:36.175319+00:00
tSZryPWYC9s,52537,193,1,2025-11-25T03:46:36.175322+00:00
tTKG9g-8qb4,1710,11,0,2025-11-25T03:46:36.175324+00:00
tTlE9V3G3jE,31736,168,0,2025-11-25T03:46:36.175326+00:00
tU2s3pYwPRM,609,7,0,2025-11-25T03:46:36.175329+00:00
tWhUlrZ90zc,2697,11,0,2025-11-25T03:46:36.175331+00:00
tWiPTRtxA90,14696,240,5,2025-11-25T03:46:36.764688+00:00
tWqpRTZAUIw,12894,155,1,2025-11-25T03:46:36.764708+00:00
tcR3bb-Mj98,129241,5406,119,2025-11-25T03:46:36.764712+00:00
tdSIcKRV564,76,0,0,2025-11-25T03:46:36.764716+00:00
teyyH7X7LmA,1884,20,1,2025-11-25T03:46:36.764720+00:00
tfvqSbzH1Pk,1815,54,3,2025-11-25T03:46:36.764723+00:00
tgrASnkPBa8,2818,7,0,2025-11-25T03:46:36.764726+00:00
thqE2QP3PNo,1776,22,0,2025-11-25T03:46:36.764729+00:00
tit7KXnv5mg,16798,70,0,2025-11-25T03:46:36.764733+00:00
tkz7YfurfNQ,5832,47,0,2025-11-25T03:46:36.764736+00:00
tlQwtXSKlAU,36094,954,27,2025-11-25T03:46:36.764739+00:00
tlcUMnxaY2U,30371,141,0,2025-11-25T03:46:36.764742+00:00
tmsrPrVLCKw,552,0,0,2025-11-25T03:46:36.764745+00:00
tnG9Y-K9V6w,19952,115,0,2025-11-25T03:46:36.764749+00:00
tnxqLVDpIsc,166097,4748,459,2025-11-25T03:46:36.764752+00:00
tnyWqDqCsns,59286,2874,30,2025-11-25T03:46:36.764755+00:00
tpHXTRsuZaA,113077,0,44,2025-11-25T03:46:36.764758+00:00
tpWTtoF1ogU,29,3,2,2025-11-25T03:46:36.764761+00:00
tqoGAwpiND8,25002,145,0,2025-11-25T03:46:36.764764+00:00
trLMsBa4T08,289951,6263,313,2025-11-25T03:46:36.764767+00:00
ts5JvQksxQI,150,13,2,2025-11-25T03:46:36.764770+00:00
twe5cydx0HY,6490,37,2,2025-11-25T03:46:36.764773+00:00
txmsJY9Rkf4,177001,0,2,2025-11-25T03:46:36.764776+00:00
tyVNceZ-ht4,34636,980,9,2025-11-25T03:46:36.764779+00:00
u0AHbtbwNtc,986,22,4,2025-11-25T03:46:36.764782+00:00
u15xpdHHsI0,22421,1062,5,2025-11-25T03:46:36.764785+00:00
u1M9e9rNQDY,7381,33,0,2025-11-25T03:46:36.764788+00:00
u2vDreQaxwc,30053,134,1,2025-11-25T03:46:36.764791+00:00
u2vx6Pfdl4g,1186,1,0,2025-11-25T03:46:36.764794+00:00
u5gAwnvYEPg,374,10,0,2025-11-25T03:46:36.764797+00:00
u5n4_bctSIA,391,7,0,2025-11-25T03:46:36.764800+00:00
u6mbFj46wrY,25250,346,2,2025-11-25T03:46:36.764803+00:00
u76CHDNG8QI,26,0,0,2025-11-25T03:46:36.764806+00:00
u8Yib-5jDQ0,19776,126,1,2025-11-25T03:46:36.764815+00:00
uBGzpb43iEo,1859733,6754,23,2025-11-25T03:46:36.764818+00:00
uCCXxGPWI2g,2411,17,0,2025-11-25T03:46:36.764821+00:00
uD3Z3qaHyyA,1,1,0,2025-11-25T03:46:36.764824+00:00
uDNZJjHVQHo,2973,13,9,2025-11-25T03:46:36.764827+00:00
uE3YCx7S39c,63212,0,0,2025-11-25T03:46:36.764830+00:00
uERIGn2dEag,10951,80,0,2025-11-25T03:46:36.764833+00:00
uEluZZ8KiI8,4115,395,29,2025-11-25T03:46:36.764837+00:00
uGKPq6pz4Nw,260407,519,10,2025-11-25T03:46:36.764840+00:00
uG_8X8LWhIo,1604,9,0,2025-11-25T03:46:36.764843+00:00
uGpwc-wHI4Y,391,6,2,2025-11-25T03:46:36.764846+00:00
uIas0hQJ6mE,188,69,13,2025-11-25T03:46:36.764849+00:00
uMgNHdHNa3k,52907,3138,168,2025-11-25T03:46:36.764852+00:00
uPcpnyYii4Y,1332,34,5,2025-11-25T03:46:36.764855+00:00
uSbH_TigGtQ,2903002,10339,12,2025-11-25T03:46:36.764858+00:00
uSxyvrQg3dA,26,6,0,2025-11-25T03:46:36.764861+00:00
uTe-T2s62fo,37663,231,0,2025-11-25T03:46:37.367866+00:00
uTg9C4SqVRM,4980063,144797,239,2025-11-25T03:46:37.367887+00:00
uTiT7I_vTy4,19132,0,0,2025-11-25T03:46:37.367891+00:00
uVQnGnn2xok,148,2,0,2025-11-25T03:46:37.367895+00:00
uWxhtUV1iCQ,48678,202,0,2025-11-25T03:46:37.367898+00:00
uXoyWFlq9q4,19094,159,3,2025-11-25T03:46:37.367901+00:00
uXrrw4liZ_c,260075,13560,158,2025-11-25T03:46:37.367904+00:00
uYUSUf6_TtA,1277,13,0,2025-11-25T03:46:37.367907+00:00
uYlDOV7YiHE,5682,68,4,2025-11-25T03:46:37.367909+00:00
uZQkNGLxI2g,15468,289,14,2025-11-25T03:46:37.367912+00:00
uZdG9T374Fk,13111,138,4,2025-11-25T03:46:37.367915+00:00
u_eHvFix0Bw,7529,45,2,2025-11-25T03:46:37.367918+00:00
udSiLfWGTx0,24078,1040,225,2025-11-25T03:46:37.367922+00:00
udb_fTInKwk,1018,14,6,2025-11-25T03:46:37.367925+00:00
udg1EH-0mW4,1060,25,0,2025-11-25T03:46:37.367927+00:00
udmwPQb0a6Q,81897,0,0,2025-11-25T03:46:37.367930+00:00
ue8gjDpHK3c,33851,276,0,2025-11-25T03:46:37.367933+00:00
ueSe8W35ZTA,684093,9220,12,2025-11-25T03:46:37.367936+00:00
ugzc5ioIcTU,24148,322,2,2025-11-25T03:46:37.367939+00:00
uhnIZOV_5qo,257,2,0,2025-11-25T03:46:37.367952+00:00
uhxHeYX7YBA,1174,22,0,2025-11-25T03:46:37.367955+00:00
uitCjIC6zGw,38204,605,16,2025-11-25T03:46:37.367957+00:00
ujwTTi5uGsU,127,14,0,2025-11-25T03:46:37.367960+00:00
umekI0D6el8,1074950,21262,734,2025-11-25T03:46:37.367963+00:00
umixX-wprv8,216326,3356,31,2025-11-25T03:46:37.367966+00:00
umj0Uw9SSmY,20885,104,0,2025-11-25T03:46:37.367969+00:00
umsjZU5MqMQ,909,0,0,2025-11-25T03:46:37.367972+00:00
umuxnuPlK6Y,922,9,0,2025-11-25T03:46:37.367975+00:00
un1CKJOtqf4,39528,420,21,2025-11-25T03:46:37.367978+00:00
unnZNaf2M8Y,470213,4383,41,2025-11-25T03:46:37.367981+00:00
uo4UB8_Yb_o,2136,0,5,2025-11-25T03:46:37.367983+00:00
uoOA4BjJHOk,27000,88,2,2025-11-25T03:46:37.367986+00:00
uqR7ihNJp9Y,313648,862,32,2025-11-25T03:46:37.367989+00:00
uyVwXJl0bD0,1558,18,0,2025-11-25T03:46:37.367992+00:00
uycd8cnhVMA,140853,478,0,2025-11-25T03:46:37.367995+00:00
uzNrTF-bYu0,20966,198,0,2025-11-25T03:46:37.367998+00:00
v0tnl7HQ67A,387599,0,46,2025-11-25T03:46:37.368000+00:00
v2L7qb3XxyQ,2091721,24767,14,2025-11-25T03:46:37.368003+00:00
v2x9DwED9_E,3091,51,1,2025-11-25T03:46:37.368006+00:00
v39wea7cMTM,1347,19,0,2025-11-25T03:46:37.368009+00:00
v3GzGCZp6zM,32621,90,0,2025-11-25T03:46:37.368012+00:00
v3o3-o3X_Kc,774,13,0,2025-11-25T03:46:37.368014+00:00
v4SE8tHBus8,1327,19,1,2025-11-25T03:46:37.368017+00:00
v4gxochitdA,1600,20,5,2025-11-25T03:46:37.368020+00:00
v5UE6yoCSII,10028,37,8,2025-11-25T03:46:37.368023+00:00
v5ZEZuu6qVk,155609,0,64,2025-11-25T03:46:37.368026+00:00
v7epSMXd9S0,32,5,0,2025-11-25T03:46:37.368029+00:00
v7lvwM3fdTg,1764730,4181,0,2025-11-25T03:46:37.368031+00:00
v8q2IbDLkm0,17095,0,2,2025-11-25T03:46:37.368034+00:00
vAdrkvaL6so,1161,107,1,2025-11-25T03:46:37.368037+00:00
vB8UVmgC3H0,53328,259,0,2025-11-25T03:46:37.954122+00:00
vCRvG4aoYgk,51228,0,6,2025-11-25T03:46:37.954143+00:00
vCvu4Jc33Ec,1249,7,0,2025-11-25T03:46:37.954147+00:00
vDCQAU8OdJc,2801,0,0,2025-11-25T03:46:37.954150+00:00
vEPuqUoQKn0,857626,14272,123,2025-11-25T03:46:37.954153+00:00
vGVW1dLeQL4,15817,97,0,2025-11-25T03:46:37.954156+00:00
vHTj164F9EA,9564,59,9,2025-11-25T03:46:37.954159+00:00
vHq4oRCQBzE,3267,96,2,2025-11-25T03:46:37.954162+00:00
vIyZ51Bgq4o,2070,61,7,2025-11-25T03:46:37.954165+00:00
vJwFMmE8nbs,11624,1151,69,2025-11-25T03:46:37.954168+00:00
vJwxXFfUj-o,1292,4,0,2025-11-25T03:46:37.954171+00:00
vLKF8Pcink0,4068,135,5,2025-11-25T03:46:37.954174+00:00
vM6jscLLFNY,58,9,3,2025-11-25T03:46:37.954177+00:00
vN1BGvYSVww,3109137,19154,91,2025-11-25T03:46:37.954180+00:00
vO9c-ow7OJw,27909,181,1,2025-11-25T03:46:37.954183+00:00
vOeIlrJuXlc,218715,7801,34,2025-11-25T03:46:37.954186+00:00
vP09idXG8Ds,44,12,6,2025-11-25T03:46:37.954188+00:00
vPna1TqZCJE,9339,846,60,2025-11-25T03:46:37.954191+00:00
vSR6JDuSgx0,39011,3616,72,2025-11-25T03:46:37.954194+00:00
vWxmMRhCbqk,8099,65,1,2025-11-25T03:46:37.954197+00:00
vX8OmHjXfy4,31550,0,0,2025-11-25T03:46:37.954200+00:00
vXcq5xYwy64,8364403,42493,16,2025-11-25T03:46:37.954203+00:00
vZfmAktjXe0,71381,5630,295,2025-11-25T03:46:37.954206+00:00
v_3aoMR7eXs,2055,24,0,2025-11-25T03:46:37.954209+00:00
v_tgCx-9y4g,35487,0,2,2025-11-25T03:46:37.954212+00:00
vfQ-xNQousc,1421,11,0,2025-11-25T03:46:37.954215+00:00
vfUZII9iHdA,262,17,1,2025-11-25T03:46:37.954217+00:00
viIefN2UhlA,2296,42,0,2025-11-25T03:46:37.954220+00:00
viTonjtSgA8,457336,4022,7,2025-11-25T03:46:37.954223+00:00
vlK2IWOYUwk,69874,0,0,2025-11-25T03:46:37.954226+00:00
vnLAj4MTnEk,33751,234,7,2025-11-25T03:46:37.954229+00:00
vnojqHsPs38,2048049,30628,183,2025-11-25T03:46:37.954232+00:00
vo9mO7UZR6Y,44715,210,3,2025-11-25T03:46:37.954235+00:00
voFwYEhp0Go,1133,112,23,2025-11-25T03:46:37.954238+00:00
vo_M3Cb0tCA,5893,44,43,2025-11-25T03:46:37.954241+00:00
vownkFgo6g8,2008,3,0,2025-11-25T03:46:37.954244+00:00
vrqikGsElNs,19747,71,0,2025-11-25T03:46:37.954246+00:00
vtQChwsZs40,9641,64,1,2025-11-25T03:46:37.954249+00:00
vuzgvP7YuWs,1413,71,1,2025-11-25T03:46:37.954252+00:00
vwDjPJby-yA,29526,105,0,2025-11-25T03:46:37.954255+00:00
vwXJpCHzA68,1293779,33257,526,2025-11-25T03:46:37.954258+00:00
vwb4yknGFRc,365176,3970,16,2025-11-25T03:46:37.954261+00:00
vwt4ah6HQ3U,15055,0,0,2025-11-25T03:46:37.954264+00:00
vx7Y2-J7nWE,15154,173,5,2025-11-25T03:46:37.954266+00:00
vxSYFEQBtA8,13152,58,0,2025-11-25T03:46:37.954269+00:00
vzTGPkbjOLw,15393,56,3,2025-11-25T03:46:37.954272+00:00
vzkmufGDLWo,9924,248,4,2025-11-25T03:46:37.954285+00:00
vzvnPJ7fiM4,5530,25,0,2025-11-25T03:46:38.593740+00:00
w11kZ9bRrqo,33649,197,1,2025-11-25T03:46:38.593764+00:00
w3CZvEEIf30,7351,146,0,2025-11-25T03:46:38.593768+00:00
w3_wTMwjiFo,4636,68,3,2025-11-25T03:46:38.593771+00:00
w3ac_hi4knU,1871,114,4,2025-11-25T03:46:38.593774+00:00
w7oq_ZFDwqI,1040,21,4,2025-11-25T03:46:38.593776+00:00
w9JtvDFzc40,10945,28,0,2025-11-25T03:46:38.593778+00:00
w9TEulnyMXE,2159,12,0,2025-11-25T03:46:38.593781+00:00
w9YK0c9n4eo,48925,0,1,2025-11-25T03:46:38.593783+00:00
w9ovE41DU1Y,0,0,0,2025-11-25T03:46:38.593785+00:00
wB9TYl1k_Qc,44978,217,0,2025-11-25T03:46:38.593788+00:00
wB9zdsD_HH4,940,21,0,2025-11-25T03:46:38.593790+00:00
wBIYMChOY_g,351939,2059,2,2025-11-25T03:46:38.593792+00:00
wCyQH6TkTSk,721,4,0,2025-11-25T03:46:38.593794+00:00
wDCJ49aavqE,16343,80,0,2025-11-25T03:46:38.593797+00:00
wDiILInwZv0,1277,18,10,2025-11-25T03:46:38.593799+00:00
wDyrysLQXK8,22,3,1,2025-11-25T03:46:38.593802+00:00
wEHQKYE0TBI,20,2,0,2025-11-25T03:46:38.593804+00:00
wEu67cXF_U4,1716,28,1,2025-11-25T03:46:38.593806+00:00
wEvzaeyGXGw,35676,628,3,2025-11-25T03:46:38.593808+00:00
wHwaDRoqbmU,33162,0,0,2025-11-25T03:46:38.593810+00:00
wI4XFOIselI,23971,0,2,2025-11-25T03:46:38.593813+00:00
wIALzrQVtTo,24205,73,0,2025-11-25T03:46:38.593815+00:00
wILIJzXFSAQ,288,6,0,2025-11-25T03:46:38.593817+00:00
wKwTqKciMVk,183307,1955,21,2025-11-25T03:46:38.593819+00:00
wKy6zkVHHM8,294356,14077,495,2025-11-25T03:46:38.593822+00:00
wL5TY2FhnyQ,65213,920,2,2025-11-25T03:46:38.593824+00:00
wLuiOTancUk,6053,338,1,2025-11-25T03:46:38.593826+00:00
wRvDjJ-7eyM,9640,88,0,2025-11-25T03:46:38.593829+00:00
wSSQLK9_g4U,233328,3341,37,2025-11-25T03:46:38.593831+00:00
wTu3Iy5kj4k,25707,45,1,2025-11-25T03:46:38.593833+00:00
wVBUrrxhecI,166404,1727,2,2025-11-25T03:46:38.593836+00:00
wVRPzOQkwoI,18107,367,5,2025-11-25T03:46:38.593838+00:00
wW6i6FVgtDk,4876,20,1,2025-11-25T03:46:38.593850+00:00
wXG1io2nnug,1457,24,2,2025-11-25T03:46:38.593852+00:00
wY1yKH9FwTs,22377,0,0,2025-11-25T03:46:38.593854+00:00
wYGVPW4VXF4,4056426,73469,232,2025-11-25T03:46:38.593857+00:00
wYLrXKAaTRk,706,0,0,2025-11-25T03:46:38.593859+00:00
wZzcpnpsArI,22802,81,2,2025-11-25T03:46:38.593861+00:00
w_YcMSlEqQY,4377,78,0,2025-11-25T03:46:38.593864+00:00
wabx0vbLdKc,98986,614,3,2025-11-25T03:46:38.593866+00:00
wbc7YKzZ-I0,8220,0,0,2025-11-25T03:46:38.593868+00:00
wcCIUqcM7cY,104341,3431,13,2025-11-25T03:46:38.593870+00:00
wdOFdFmMQwM,132476,111,0,2025-11-25T03:46:38.593873+00:00
wdQ6RzN-Da8,15504,235,74,2025-11-25T03:46:38.593875+00:00
whEGp814jzM,32046,666,0,2025-11-25T03:46:38.593877+00:00
whx61TuhL38,37976,692,711,2025-11-25T03:46:38.593879+00:00
wj7nuCsleVI,17547,1006,19,2025-11-25T03:46:39.237009+00:00
wjYXVhlJpfw,4388166,64881,395,2025-11-25T03:46:39.237027+00:00
wkYeg3vS1Ss,48175,178,5,2025-11-25T03:46:39.237031+00:00
wlBs_fiVwTU,790870,10448,6,2025-11-25T03:46:39.237034+00:00
wlVypyKeyQg,1098,0,3,2025-11-25T03:46:39.237037+00:00
wlWQ1mq6y2o,397961,5534,20,2025-11-25T03:46:39.237039+00:00
wnN7JfHO5Eo,1340,26,1,2025-11-25T03:46:39.237041+00:00
wngd8prPixc,981033,5790,44,2025-11-25T03:46:39.237044+00:00
woHOo_EqrFo,731304,2011,1,2025-11-25T03:46:39.237046+00:00
woqHzhy5z8c,80759,0,2,2025-11-25T03:46:39.237048+00:00
wpzGol3Utgo,6014,44,0,2025-11-25T03:46:39.237051+00:00
wqMp6U8MDVM,174151,368,0,2025-11-25T03:46:39.237053+00:00
wqSxbeidfcY,34866,149,0,2025-11-25T03:46:39.237056+00:00
wsJYTt_Et4U,839,29,1,2025-11-25T03:46:39.237058+00:00
wt596d4Pl18,1623,36,0,2025-11-25T03:46:39.237061+00:00
wtgBg9ohFQA,1064,15,0,2025-11-25T03:46:39.237063+00:00
wwC2nqpa16E,1173,7,0,2025-11-25T03:46:39.237065+00:00
wwlpdiUCtNg,24098,0,2,2025-11-25T03:46:39.237068+00:00
wxyTojhcGT4,782508,3667,5,2025-11-25T03:46:39.237070+00:00
wyGZ6ngt-os,1666,16,0,2025-11-25T03:46:39.237072+00:00
wyW-mr50jM0,391,3,0,2025-11-25T03:46:39.237075+00:00
x-D2214li9A,32716,393,3,2025-11-25T03:46:39.237077+00:00
x1LNTWHShNU,2845909,51927,633,2025-11-25T03:46:39.237079+00:00
x4HGxWCWBVo,12969,182,0,2025-11-25T03:46:39.237082+00:00
x4Ve7MV9Siw,4878,9,0,2025-11-25T03:46:39.237084+00:00
x4cUNqc4YQw,17798,218,16,2025-11-25T03:46:39.237086+00:00
x6ebI4CKglQ,1082,17,0,2025-11-25T03:46:39.237089+00:00
x73N8koBw2Q,293086,1821,70,2025-11-25T03:46:39.237091+00:00
x7j4UVW_ng0,64,1,0,2025-11-25T03:46:39.237093+00:00
x88mLDkbSsE,6300,0,0,2025-11-25T03:46:39.237096+00:00
x9T-bRdtecY,11041,62,0,2025-11-25T03:46:39.237098+00:00
xED-_QS3GUw,645,9,0,2025-11-25T03:46:39.237100+00:00
xEoe_zS6va8,85116,0,33,2025-11-25T03:46:39.237102+00:00
xGLU6Yubq6s,30474,115,0,2025-11-25T03:46:39.237105+00:00
xHBfD47VRYY,318859,26078,1911,2025-11-25T03:46:39.237107+00:00
xIeQvkXgAmM,239,32,11,2025-11-25T03:46:39.237109+00:00
xKKYankUe50,36820,149,0,2025-11-25T03:46:39.237112+00:00
xOyLiBpPr48,728,7,0,2025-11-25T03:46:39.237114+00:00
xPm5n_-cJ1Y,1293,7,0,2025-11-25T03:46:39.237116+00:00
xQIfzFJr0Sk,23110,0,0,2025-11-25T03:46:39.237118+00:00
xQlBC4dQvDY,478139,2203,79,2025-11-25T03:46:39.237121+00:00
xS6J10WW_-o,901,15,1,2025-11-25T03:46:39.237123+00:00
xSbsXtDBO70,1593,49,8,2025-11-25T03:46:39.237134+00:00
xT4EFw6uNl4,37845,0,1,2025-11-25T03:46:39.237136+00:00
xVyFsGhlNow,2522,60,0,2025-11-25T03:46:39.237138+00:00
xWPt4G3Z1Jc,430340,2689,0,2025-11-25T03:46:39.237141+00:00
xWgRxvHJMfU,949489,19059,55,2025-11-25T03:46:39.237143+00:00
xX-qgDT-Vw8,4326,51,5,2025-11-25T03:46:39.237145+00:00
